v1,market_ids,firm_ids,shares,demand_instruments0,demand_instruments1,demand_instruments2,demand_instruments3,demand_instruments4,supply_instruments0,supply_instruments1,supply_instruments2,supply_instruments3,supply_instruments4,supply_instruments5,prices,deliverytime,rating,hourlywages
104,4,0,.0126815128324575,2.530490544629271,11.8334087194358,2.809995877495826,9.894246245922462,.3104475528194424,2.051973275302162,9.589356973469688,2.530490544629271,11.8334087194358,2.809995877495826,9.894246245922462,3.66657581226616,.7948011978718144,1.844728073357308,.3104475528194424
105,4,1,.0126904911592,1.872261193818431,12.66178288322698,1.464117680382385,11.81844720182985,.2618408062042122,1.489848759070143,10.20008823631694,1.872261193818431,12.66178288322698,1.464117680382385,11.81844720182985,3.569526241447802,,1.556106810896989,.2618408062042122
106,4,1,.0223021855694468,1.472383250840766,12.66178288322698,1.073127381775032,11.81844720182985,.0842503830561808,1.667439182218174,10.20008823631694,1.472383250840766,12.66178288322698,1.073127381775032,11.81844720182985,3.327522818771497,.607468737685217,2.321155242075804,.0842503830561808
107,4,1,.0052888335266792,1.515519231214835,12.66178288322698,1.464108670027531,11.81844720182985,.8357132306966749,.9159763345776802,10.20008823631694,1.515519231214835,12.66178288322698,1.464108670027531,11.81844720182985,5.687905816035434,.2164874494327186,2.223158717989351,.8357132306966749
108,4,1,.0218703626565175,2.083181109388095,12.66178288322698,1.0404346261958,11.81844720182985,.5698851453172872,1.181804419957068,10.20008823631694,2.083181109388095,12.66178288322698,1.0404346261958,11.81844720182985,1.320193394283201,.6401614932644492,1.260195858788136,.5698851453172872
109,4,2,.0073258326344861,2.315437200560488,11.74683741315261,1.505391333319992,11.14487124696187,.8320179626720663,1.291787142292286,9.827972696626938,2.315437200560488,11.74683741315261,1.505391333319992,11.14487124696187,5.223863210869123,.848780741008242,2.494171303803979,.8320179626720663
110,4,2,.0149480575306803,2.391972862376547,11.74683741315261,1.968889318641441,11.14487124696187,.3118173871651322,1.811987717799221,9.827972696626938,2.391972862376547,11.74683741315261,1.968889318641441,11.14487124696187,3.775992312006127,,2.310400461468927,.3118173871651322
111,4,2,.0084611838436495,2.397694355648679,11.74683741315261,2.137301478944357,11.14487124696187,.8891198484419461,1.234685256522407,9.827972696626938,2.397694355648679,11.74683741315261,2.137301478944357,11.14487124696187,5.829260895591739,.2168705953838775,2.297219264794466,.8891198484419461
112,4,2,.0316018199224259,2.583076776899513,11.74683741315261,1.450934092078914,11.14487124696187,.0908499066852083,2.032955198279145,9.827972696626938,2.583076776899513,11.74683741315261,1.450934092078914,11.14487124696187,2.275689035671266,.9032379822493209,1.90849878185398,.0908499066852083
113,4,3,.0250438059523915,1.248658628849955,12.96949972969594,2.229814585258978,11.00071388058907,.2389342221559125,1.031846104816569,10.68099747461881,1.248658628849955,12.96949972969594,2.229814585258978,11.00071388058907,2.564709840247988,.2685148554420568,2.134159273951084,.2389342221559125
114,4,3,.0075638901844923,1.255973792819495,12.96949972969594,2.200404995055508,11.00071388058907,.7254873718689331,.5452929551035489,10.68099747461881,1.255973792819495,12.96949972969594,2.200404995055508,11.00071388058907,5.401052992190525,.2979244456455278,2.118604511108691,.7254873718689331
115,4,3,.0300019758381001,1.87950803878722,12.96949972969594,1.513254498293005,11.00071388058907,.2703676298091359,1.000412697163346,10.68099747461881,1.87950803878722,12.96949972969594,1.513254498293005,11.00071388058907,1.346774481832014,,1.135670671587621,.2703676298091359
116,4,3,.0328504338194791,1.636053785398563,12.96949972969594,1.551514243495614,11.00071388058907,.0359911031385005,1.234789223833981,10.68099747461881,1.636053785398563,12.96949972969594,1.551514243495614,11.00071388058907,1.710923252097404,.9468151972054212,1.448715975368081,.0359911031385005
117,4,4,.0049722129280572,1.637473672086768,12.5215534162536,1.323347990999258,11.33217797200437,.9646358843893778,2.093636773162266,8.893505144039647,1.637473672086768,12.5215534162536,1.323347990999258,11.33217797200437,5.722857692885105,.8435173582864749,2.264160514912454,.9646358843893778
118,4,4,.0058931297586873,1.625829484588313,12.5215534162536,2.043131411040425,11.33217797200437,.9526332653031842,2.10563939224846,8.893505144039647,1.625829484588313,12.5215534162536,2.043131411040425,11.33217797200437,5.369504780050485,.1237339382453081,2.290678917471705,.9526332653031842
119,4,4,.0065667975541704,1.933465852416657,12.5215534162536,1.383529339505977,11.33217797200437,.788766980047554,2.26950567750409,8.893505144039647,1.933465852416657,12.5215534162536,1.383529339505977,11.33217797200437,3.067299742372092,.7833360097797561,1.684067294810783,.788766980047554
120,4,4,.0130487666124088,2.167264177090535,12.5215534162536,1.750587306311539,11.33217797200437,.3522365278115283,2.706036129740116,8.893505144039647,2.167264177090535,12.5215534162536,1.750587306311539,11.33217797200437,2.774664711749054,,1.332975353644794,.3522365278115283
121,4,5,.014246348195565,.9390434464537764,13.14807356314018,.7711135035593761,12.30476005914289,.2641758374082021,1.120633481298648,10.56696848288444,.9390434464537764,13.14807356314018,.7711135035593761,12.30476005914289,4.16119588404542,.4231697585878336,2.432973411313254,.2641758374082021
122,4,5,.0065010711105311,1.709885426950643,13.14807356314018,.913134970505684,12.30476005914289,.6297381807952075,.7550711379116429,10.56696848288444,1.709885426950643,13.14807356314018,.913134970505684,12.30476005914289,3.631844608793557,.2811482916415257,1.125550393731153,.6297381807952075
123,4,5,.0098499181653755,1.768202306489318,13.14807356314018,.90636340942482,12.30476005914289,.3988437330215556,.9859655856852948,10.56696848288444,1.768202306489318,13.14807356314018,.90636340942482,12.30476005914289,3.570910553623589,.2879198527223897,1.061789057341057,.3988437330215556
124,4,5,.0365404729316212,1.067341565628798,13.14807356314018,.992237902951749,12.30476005914289,.0920515674818854,1.292757751224965,10.56696848288444,1.067341565628798,13.14807356314018,.992237902951749,12.30476005914289,2.826356816278851,.2020453591954607,2.140021800672577,.0920515674818854
125,5,0,.0190990351760768,2.56835437482184,11.98338352443184,1.95774468808919,10.932983080753,.1789786760951571,2.014157194508337,8.292257403226253,2.56835437482184,11.98338352443184,1.95774468808919,10.932983080753,3.488714289298043,,1.967834833135006,.1789786760951571
126,5,0,.005380453506543,2.592798437715233,11.98338352443184,2.229722898731977,10.932983080753,.7088956461414888,1.484240224462005,8.292257403226253,2.592798437715233,11.98338352443184,2.229722898731977,10.932983080753,5.63661679682487,.0562193455670077,1.920316096268235,.7088956461414888
127,5,0,.0165841953178126,2.372794271009159,11.98338352443184,1.887187812811466,10.932983080753,.285116931989002,1.908018938614492,8.292257403226253,2.372794271009159,11.98338352443184,1.887187812811466,10.932983080753,3.519300230559888,.3987544314875193,2.392871173302324,.285116931989002
128,5,0,.0064972993515885,2.807821306026378,11.98338352443184,1.777801777408257,10.932983080753,.5958867388589916,1.597249131744502,8.292257403226253,2.807821306026378,11.98338352443184,1.777801777408257,10.932983080753,3.80758367500093,.5081404668907289,1.548779091512747,.5958867388589916
129,5,0,.0194177127233973,2.639384585136826,11.98338352443184,1.291311800155051,10.932983080753,.4242578775188544,1.768877993084639,8.292257403226253,2.639384585136826,11.98338352443184,1.291311800155051,10.932983080753,2.501717920623786,.9946304441439344,1.832907783508614,.4242578775188544
130,5,1,.0113200406083636,2.493212933534952,11.89583327419734,1.268254075834297,11.75834419941079,.4906381733559732,1.624035820960061,8.370719279513711,2.493212933534952,11.89583327419734,1.268254075834297,11.75834419941079,4.585357402847626,,2.315499799566228,.4906381733559732
131,5,1,.0081175344629785,2.620788429954051,11.89583327419734,.7683763802994036,11.75834419941079,.6261703456445536,1.488503648671481,8.370719279513711,2.620788429954051,11.89583327419734,.7683763802994036,11.75834419941079,3.123995568087996,.6922047453417907,2.038165347929688,.6261703456445536
132,5,1,.0137676406124741,2.34672976957615,11.89583327419734,1.196405099839008,11.75834419941079,.3628681218582671,1.751805872457767,8.370719279513711,2.34672976957615,11.89583327419734,1.196405099839008,11.75834419941079,3.276848206376318,.2641760258021865,2.680782486108622,.3628681218582671
133,5,1,.0101328745875254,2.537784348670399,11.89583327419734,1.148707820950875,11.75834419941079,.6349973534572408,1.479676640858794,8.370719279513711,2.537784348670399,11.89583327419734,1.148707820950875,11.75834419941079,5.625145165046249,.3118733046903196,2.214560901492631,.6349973534572408
134,5,2,.0044640260653591,2.000230313091913,12.97968934688521,2.36397354841291,9.922440592500509,.7997617902570359,.8777578458943177,8.807873637678393,2.000230313091913,12.97968934688521,2.36397354841291,9.922440592500509,3.819139758863845,.9325111841385633,1.282424091160405,.7997617902570359
135,5,2,.0144987777790102,2.056522518918053,12.97968934688521,2.741166474805425,9.922440592500509,.3541852637956409,1.323334372355713,8.807873637678393,2.056522518918053,12.97968934688521,2.741166474805425,9.922440592500509,2.262186914366593,,1.212227895189629,.3541852637956409
136,5,2,.0482158929417826,1.290189795173174,12.97968934688521,2.453947953224695,9.922440592500509,.0416502257786213,1.635869410372732,8.807873637678393,1.290189795173174,12.97968934688521,2.453947953224695,9.922440592500509,1.793744099043739,.8425367793267784,2.608545081974728,.0416502257786213
137,5,2,.0113586850676275,1.400004636488829,12.97968934688521,2.33036622121139,9.922440592500509,.4819223563200554,1.195597279831298,8.807873637678393,1.400004636488829,12.97968934688521,2.33036622121139,9.922440592500509,2.732668862717454,.9661185113400836,2.337256451159844,.4819223563200554
138,5,3,.0247912708218547,1.036295823915104,13.25251694851135,2.199619507663845,10.46758000700922,.0544858331391923,1.478887288432673,8.95202015225788,1.036295823915104,13.25251694851135,2.199619507663845,10.46758000700922,2.940521917008736,.5517258103789131,2.559620475345034,.0544858331391923
139,5,3,.0086956136917168,1.738297699765181,13.25251694851135,1.90040391656106,10.46758000700922,.4727958681628658,1.060577253409,8.95202015225788,1.738297699765181,13.25251694851135,1.90040391656106,10.46758000700922,2.935980286560002,.8509414014816988,1.268527932392704,.4727958681628658
140,5,3,.0070438981210783,1.272371182513099,13.25251694851135,1.825085344737852,10.46758000700922,.7595308755440845,.7738422460277811,8.95202015225788,1.272371182513099,13.25251694851135,1.825085344737852,10.46758000700922,3.818760196339073,,2.021386449441579,.7595308755440845
141,5,3,.0292278308542798,1.881499752600143,13.25251694851135,2.328927185165519,10.46758000700922,.2465605447257231,1.286812576846142,8.95202015225788,1.881499752600143,13.25251694851135,2.328927185165519,10.46758000700922,1.447297075390163,.4224181328772397,1.099279611906209,.2465605447257231
142,5,4,.0106601643848304,1.705217278607708,12.57547344485152,1.642025829882154,11.4659524083248,.4461847435144397,.5842784744456819,9.454930055869625,1.705217278607708,12.57547344485152,1.642025829882154,11.4659524083248,5.626343209524273,.1109470868450259,2.580494493330657,.4461847435144397
143,5,4,.0111864197020616,2.129362310015452,12.57547344485152,1.270963510224568,11.4659524083248,.3451972474828198,.6852659704773019,9.454930055869625,2.129362310015452,12.57547344485152,1.270963510224568,11.4659524083248,2.925417453985053,.4820094065026108,1.688492321392721,.3451972474828198
144,5,4,.0245788725080329,2.252124843679514,12.57547344485152,1.456235049884194,11.4659524083248,.1059035096553513,.9245597083047703,9.454930055869625,2.252124843679514,12.57547344485152,1.456235049884194,11.4659524083248,2.149835937347983,.2967378668429848,1.493427000854398,.1059035096553513
145,5,4,.0240591544069004,1.872890537470338,12.57547344485152,.8896943601906214,11.4659524083248,.1331777173075107,.8972855006526109,9.454930055869625,1.872890537470338,12.57547344485152,.8896943601906214,11.4659524083248,2.828870269990919,,2.182143794995298,.1331777173075107
146,5,5,.007045717015753,.847845000506357,13.45646230166871,.7257098826126019,11.54732633726159,.9224157259754604,1.013811707251419,8.549165840602868,.847845000506357,13.45646230166871,.7257098826126019,11.54732633726159,3.813995333511704,.9458891051777915,2.520266036356939,.9224157259754604
147,5,5,.0127341558697041,1.091806266545775,13.45646230166871,1.625534428065823,11.54732633726159,.4383105144019608,1.497916918824919,8.549165840602868,1.091806266545775,13.45646230166871,1.625534428065823,11.54732633726159,5.061079126913155,.0460645597245699,1.974673759992619,.4383105144019608
148,5,5,.0323875658860011,1.637236852733049,13.45646230166871,1.20708307072467,11.54732633726159,.0369200282640514,1.899307404962828,8.549165840602868,1.637236852733049,13.45646230166871,1.20708307072467,11.54732633726159,1.659576770848247,.4645159170657235,1.144505440161288,.0369200282640514
149,5,5,.0096698892083085,1.739740279536266,13.45646230166871,1.456469581968085,11.54732633726159,.5385811645854073,1.397646268641473,8.549165840602868,1.739740279536266,13.45646230166871,1.456469581968085,11.54732633726159,3.0498605568799,.2151294058223084,1.033002062662076,.5385811645854073
150,6,0,.0105711932851888,1.879969074703907,10.32940223143207,.9236172130051468,11.00600800140087,.5147616507842238,2.297729055168978,9.612790528194822,1.879969074703907,10.32940223143207,.9236172130051468,11.00600800140087,4.085745817395916,,2.62017607793369,.5147616507842238
151,6,0,.0169191728998312,2.147511323527902,10.32940223143207,1.324829838969193,11.00600800140087,.4874731175955302,2.325017588357672,9.612790528194822,2.147511323527902,10.32940223143207,1.324829838969193,11.00600800140087,3.922557449546098,.079238436791255,2.005110701613221,.4874731175955302
152,6,0,.0246592971660273,2.357194954166927,10.32940223143207,1.080025280603109,11.00600800140087,.1075957613676034,2.704894944585599,9.612790528194822,2.357194954166927,10.32940223143207,1.080025280603109,11.00600800140087,2.873208552877097,.3240429951573396,1.625825426149526,.1075957613676034
153,6,0,.0038235977551265,2.551395882850074,10.32940223143207,1.294087952827986,11.00600800140087,.9959360456630517,1.81655466029015,9.612790528194822,2.551395882850074,10.32940223143207,1.294087952827986,11.00600800140087,6.050093124021169,.1099803229324616,1.338854921824358,.9959360456630517
154,6,0,.0063879439000966,2.436771146898946,10.32940223143207,.9937128176363574,11.00600800140087,.7067241305427927,2.105766575410409,9.612790528194822,2.436771146898946,10.32940223143207,.9937128176363574,11.00600800140087,3.768225266636995,.4103554581240907,1.501462223030646,.7067241305427927
155,6,1,.0304028591698273,1.239174199513799,11.63916777186634,2.479516855909757,9.875821908707346,.1798259964854677,1.297265259338366,10.94818997832419,1.239174199513799,11.63916777186634,2.479516855909757,9.875821908707346,3.158446818238437,,1.342147382559262,.1798259964854677
156,6,1,.0101286110691892,.8005026314458474,11.63916777186634,1.857412018131472,9.875821908707346,.6358529671797643,.8412382886440696,10.94818997832419,.8005026314458474,11.63916777186634,1.857412018131472,9.875821908707346,4.342409443425577,.6768423503224975,2.081195365636479,.6358529671797643
157,6,1,.0249451506220866,1.221699602617699,11.63916777186634,1.616587538630975,9.875821908707346,.2673610199536467,1.209730235870187,10.94818997832419,1.221699602617699,11.63916777186634,1.616587538630975,9.875821908707346,1.626100570639515,.9176668298229946,1.365806986003084,.2673610199536467
158,6,1,.0221670654150878,1.33895873173067,11.63916777186634,1.649246692689705,9.875821908707346,.3940512722049553,1.083039983618879,10.94818997832419,1.33895873173067,11.63916777186634,1.649246692689705,9.875821908707346,2.12143747879568,.8850076757642649,1.214686869950985,.3940512722049553
159,6,2,.0151809885610739,1.995441499849926,10.95909134833515,1.457937690661192,10.45248393085128,.270235370501256,1.138893410845868,11.0161524528009,1.995441499849926,10.95909134833515,1.457937690661192,10.45248393085128,2.934991399395539,.4996546556488465,1.243686532177928,.270235370501256
160,6,2,.0261185725525064,1.790364904538672,10.95909134833515,1.852108367151112,10.45248393085128,.177607911576942,1.231520869770182,11.0161524528009,1.790364904538672,10.95909134833515,1.852108367151112,10.45248393085128,2.398621068686532,,1.526773330405443,.177607911576942
161,6,2,.0129233626838561,1.288002963241768,10.95909134833515,1.143048189411108,10.45248393085128,.494552171125897,.9145766102212273,11.0161524528009,1.288002963241768,10.95909134833515,1.143048189411108,10.45248393085128,4.288236611630095,.8145441568989301,2.523176226939084,.494552171125897
162,6,2,.0119153806786255,1.566755068271232,10.95909134833515,1.419682791706702,10.45248393085128,.4667333281430293,.942395453204095,11.0161524528009,1.566755068271232,10.95909134833515,1.419682791706702,10.45248393085128,3.169110393732939,.5379095546033358,1.909356759798748,.4667333281430293
163,6,3,.005572063127324,1.653918632304214,11.2008064438204,1.751013265684012,10.46907729306509,.9435244576646695,1.655077535378028,9.826679241105326,1.653918632304214,11.2008064438204,1.751013265684012,10.46907729306509,3.908944573518639,.1899857184122112,1.374221997310918,.9435244576646695
164,6,3,.0085780293190698,1.593236986778291,11.2008064438204,1.299296143824289,10.46907729306509,.695923379925648,1.902678613117049,9.826679241105326,1.593236986778291,11.2008064438204,1.299296143824289,10.46907729306509,3.529649931857086,.6417028402719339,1.460194135455013,.695923379925648
165,6,3,.0088522485892686,1.108328280385356,11.2008064438204,1.144729134197438,10.46907729306509,.7606787211600908,1.837923271882607,9.826679241105326,1.108328280385356,11.2008064438204,1.144729134197438,10.46907729306509,3.858444463901731,,2.371394319843184,.7606787211600908
166,6,3,.0167731154698262,1.559935249977974,11.2008064438204,1.62795840858293,10.46907729306509,.1984754342922892,2.400126558750408,9.826679241105326,1.559935249977974,11.2008064438204,1.62795840858293,10.46907729306509,3.018846945765493,.3130405755132932,1.509639881288187,.1984754342922892
167,6,4,.0086065542997027,1.844940646277009,11.03369160769406,1.683907583990587,9.999157173293961,.3848294165188171,1.801260400717724,10.23919141691148,1.844940646277009,11.03369160769406,1.683907583990587,9.999157173293961,2.993184877855733,.7270115198767685,1.341757837081515,.3848294165188171
168,6,4,.010936413598624,1.452250432905553,11.03369160769406,2.077103685013591,9.999157173293961,.8458222139814784,1.340267603255063,10.23919141691148,1.452250432905553,11.03369160769406,2.077103685013591,9.999157173293961,4.374139756079151,.3338154188537641,1.987089064899098,.8458222139814784
169,6,4,.0167383419693223,1.75053854629447,11.03369160769406,1.639294258707188,9.999157173293961,.3549443983350083,1.831145418901533,10.23919141691148,1.75053854629447,11.03369160769406,1.639294258707188,9.999157173293961,3.095358823492045,.7716248451601678,1.47459396360022,.3549443983350083
170,6,4,.0123344255013723,1.369034032347827,11.03369160769406,1.8324517838907,9.999157173293961,.6004937884012377,1.585596028835304,10.23919141691148,1.369034032347827,11.03369160769406,1.8324517838907,9.999157173293961,4.541289853744106,,2.159522617660064,.6004937884012377
171,6,5,.0219951305532129,2.239792465534471,10.70090473169704,1.313465077595514,10.24783307848804,.3321559235098165,1.609722757234807,10.4834025534034,2.239792465534471,10.70090473169704,1.313465077595514,10.24783307848804,2.12625015081894,.8487781210777657,1.261013332314175,.3321559235098165
172,6,5,.0060030750174452,1.895013368285252,10.70090473169704,1.902165862949754,10.24783307848804,.5714393802336281,1.370439300510995,10.4834025534034,1.895013368285252,10.70090473169704,1.902165862949754,10.24783307848804,4.501803966945465,.2600773357235265,1.780144831467104,.5714393802336281
173,6,5,.0202385507068619,1.640950443815297,10.70090473169704,1.39803869767109,10.24783307848804,.2659641740515101,1.675914506693113,10.4834025534034,1.640950443815297,10.70090473169704,1.39803869767109,10.24783307848804,2.724446572687349,.7642045010021903,2.29505693493807,.2659641740515101
174,6,5,.0104864473880429,1.639368008180885,10.70090473169704,1.873059957803483,10.24783307848804,.7723192029496684,1.169559477794955,10.4834025534034,1.639368008180885,10.70090473169704,1.873059957803483,10.24783307848804,3.88428553430913,.2891832408697975,2.298691589860192,.7723192029496684
175,7,0,.0320236412437762,1.43689457876208,9.582955617713825,2.999995627571067,11.38629304711874,.0405651621837088,1.501403236080535,9.077747869611379,1.43689457876208,9.582955617713825,2.999995627571067,11.38629304711874,1.768693447673316,,1.074982890007054,.0405651621837088
176,7,0,.0204176561745064,1.507894776420223,9.582955617713825,2.597475705689701,11.38629304711874,.1500246886688593,1.391943709595385,9.077747869611379,1.507894776420223,9.582955617713825,2.597475705689701,11.38629304711874,1.537514266165969,.8778598739105519,1.001305398814572,.1500246886688593
177,7,0,.0069741556720359,1.471879099972173,9.582955617713825,2.791359257939503,11.38629304711874,.6572073170767222,.8847610811875218,9.077747869611379,1.471879099972173,9.582955617713825,2.791359257939503,11.38629304711874,2.444652447491421,.6839763216607497,1.038025368227265,.6572073170767222
178,7,0,.0116564347117268,.6883081590475078,9.582955617713825,2.647077233081546,11.38629304711874,.4816370282041217,1.060331370060122,9.077747869611379,.6883081590475078,9.582955617713825,2.647077233081546,11.38629304711874,3.599406028746056,.828258346518707,2.272524129136612,.4816370282041217
179,7,0,.0247673086668772,.9318206815681486,9.582955617713825,2.865434494119194,11.38629304711874,.2125342021308319,1.329434196133412,9.077747869611379,.9318206815681486,9.582955617713825,2.865434494119194,11.38629304711874,2.285908181334736,.6099010854810584,1.78136271632725,.2125342021308319
180,7,1,.0144812377893223,1.943756986219148,8.859923057538609,1.984283011324042,12.26434133151948,.2095779039012107,2.238347704619743,8.171790659354668,1.943756986219148,8.859923057538609,1.984283011324042,12.26434133151948,3.20390822368002,,1.334390853087989,.2095779039012107
181,7,1,.0085070949987523,1.62674594960315,8.859923057538609,1.662892462796343,12.26434133151948,.5966347395516737,1.85129086896928,8.171790659354668,1.62674594960315,8.859923057538609,1.662892462796343,12.26434133151948,3.694786725847935,.9343948324031729,1.832142293782981,.5966347395516737
182,7,1,.0047418166686857,1.880906025740162,8.859923057538609,2.375266243065745,12.26434133151948,.7124208529231159,1.735504755597838,8.171790659354668,1.880906025740162,8.859923057538609,2.375266243065745,12.26434133151948,5.612246855305088,.2220210521337707,1.420950279032083,.7124208529231159
183,7,1,.0035355020052132,1.245286690790794,8.859923057538609,1.769420168412418,12.26434133151948,.9292921121449536,1.518633496376,8.171790659354668,1.245286690790794,8.859923057538609,1.769420168412418,12.26434133151948,6.49543940092149,.8278671267870982,2.683025815637548,.9292921121449536
184,7,2,.0072178483131977,1.569141894067065,9.125887064769323,2.1285739798658,12.11164573685831,.3943396638359429,1.202133502152111,9.023243101887569,1.569141894067065,9.125887064769323,2.1285739798658,12.11164573685831,4.028423726150527,.6214089099948893,1.487543323149583,.3943396638359429
185,7,2,.0160357063890725,1.419595440671055,9.125887064769323,1.884301003417815,12.11164573685831,.4276369784317646,1.168836187556289,9.023243101887569,1.419595440671055,9.125887064769323,1.884301003417815,12.11164573685831,2.24110172150255,,1.727495093140465,.4276369784317646
186,7,2,.049186063139491,1.185366536409518,9.125887064769323,1.769088792431719,12.11164573685831,.0494161060304095,1.547057059957645,9.023243101887569,1.185366536409518,9.125887064769323,1.769088792431719,12.11164573685831,1.436271044038337,.9808940974289699,2.183439401147993,.0494161060304095
187,7,2,.0035230312880926,1.724699759513471,9.125887064769323,2.467984893866734,12.11164573685831,.7250804176899369,.8713927482981171,9.023243101887569,1.724699759513471,9.125887064769323,2.467984893866734,12.11164573685831,4.30956537994498,.2819979959939554,1.273244182013269,.7250804176899369
188,7,3,.0031182973822154,1.494944410648452,9.021800620682232,1.56096534374904,12.39836811837709,.9718580673028933,.9078526393245944,8.740005561248134,1.494944410648452,9.021800620682232,1.56096534374904,12.39836811837709,4.786230370673623,.9022951645928703,1.777859140389986,.9718580673028933
189,7,3,.004586882226155,1.712719629624737,9.021800620682232,2.265370938336213,12.39836811837709,.6913558900330985,1.188354816594389,8.740005561248134,1.712719629624737,9.021800620682232,2.265370938336213,12.39836811837709,4.789118186940954,.1978895700056967,1.429943154450827,.6913558900330985
190,7,3,.0335633521782483,1.588719355135419,9.021800620682232,2.069439831558362,12.39836811837709,.091549051161274,1.788161655466214,8.740005561248134,1.588719355135419,9.021800620682232,2.069439831558362,12.39836811837709,1.975712216247486,,1.618718789785917,.091549051161274
191,7,3,.0190816236554353,1.414679567513774,9.021800620682232,1.494005411382115,12.39836811837709,.124947698130222,1.754763008497266,8.740005561248134,1.414679567513774,9.021800620682232,1.494005411382115,12.39836811837709,2.53331511013261,.9692550969597948,1.926441952301439,.124947698130222
192,7,4,.006137085193102,1.065496054914189,9.454149266032566,1.597572572362143,13.0931462172662,.904398433701549,1.164243464082727,8.551074370091346,1.065496054914189,9.454149266032566,1.597572572362143,13.0931462172662,6.610244215516307,.1709098370906581,1.772710304153605,.904398433701549
193,7,4,.0032908223359783,1.223241563792557,9.454149266032566,1.461913471698579,13.0931462172662,.8451051464022895,1.223536751381987,8.551074370091346,1.223241563792557,9.454149266032566,1.461913471698579,13.0931462172662,6.134782202936045,.3065689377542222,1.514013560680121,.8451051464022895
194,7,4,.0628698945448926,1.335887139030425,9.454149266032566,.8594512849672422,13.0931462172662,.0323841180539709,2.036257779730305,8.551074370091346,1.335887139030425,9.454149266032566,.8594512849672422,13.0931462172662,.9049522854773013,.9090311244855587,1.352721564212361,.0323841180539709
195,7,4,.0142842354733859,1.289392269134206,9.454149266032566,1.386509899330439,13.0931462172662,.2867541996264668,1.78188769815781,8.551074370091346,1.289392269134206,9.454149266032566,1.386509899330439,13.0931462172662,2.843481304419295,,1.417101242288361,.2867541996264668
196,7,5,.0238269246847792,1.32108511500057,9.416059081545241,1.282197416647526,13.05434868245517,.0305595802296119,1.054436910460995,9.534719777185016,1.32108511500057,9.416059081545241,1.282197416647526,13.05434868245517,2.105380077081613,.5250825276163037,1.426195978832604,.0305595802296119
197,7,5,.0104652023254465,1.455676560030415,9.416059081545241,1.545286076028223,13.05434868245517,.4075720057535607,.677424484937046,9.534719777185016,1.455676560030415,9.416059081545241,1.545286076028223,13.05434868245517,3.039911402750731,.2619938682356076,1.246599320214358,.4075720057535607
198,7,5,.019828411003343,1.001794026590168,9.416059081545241,1.305752381001087,13.05434868245517,.0004902563095408,1.084506234381066,9.534719777185016,1.001794026590168,9.416059081545241,1.305752381001087,13.05434868245517,3.619400005019785,.5015275632627435,1.962662232541512,.0004902563095408
199,7,5,.0058016959636824,1.249731878712201,9.416059081545241,1.288603959114655,13.05434868245517,.6463746483978933,.4386218422927134,9.534719777185016,1.249731878712201,9.416059081545241,1.288603959114655,13.05434868245517,4.235486315089021,.5186759851491753,1.531678176050521,.6463746483978933
200,8,0,.0147263576739864,1.52241658676784,9.514407461267771,1.958113482891135,11.07971523056785,.3803958377664537,1.658385430499304,10.25631419571946,1.52241658676784,9.514407461267771,1.958113482891135,11.07971523056785,2.39974131519346,,1.422131451125951,.3803958377664537
201,8,0,.0192474753194671,1.460341824249459,9.514407461267771,2.487970959278938,11.07971523056785,.3098931424751536,1.728888125790604,10.25631419571946,1.460341824249459,9.514407461267771,2.487970959278938,11.07971523056785,2.824278369337763,.4370033477482274,1.513207440221631,.3098931424751536
202,8,0,.0151689588969368,1.445666959851919,9.514407461267771,1.937084017568569,11.07971523056785,.5428677646862181,1.495913503579539,10.25631419571946,1.445666959851919,9.514407461267771,1.937084017568569,11.07971523056785,2.966796305226338,.9878902894585965,1.53557729002121,.5428677646862181
203,8,0,.0090681394370663,1.587044489406302,9.514407461267771,2.503625391900366,11.07971523056785,.6539015081963296,1.384879760069428,10.25631419571946,1.587044489406302,9.514407461267771,2.503625391900366,11.07971523056785,5.17025474832178,.4213489151267988,1.333129073027772,.6539015081963296
204,8,0,.0168287385149182,1.482823559297778,9.514407461267771,2.813103376469653,11.07971523056785,.1517230151416025,1.887058253124155,10.25631419571946,1.482823559297778,9.514407461267771,2.813103376469653,11.07971523056785,3.950354247656307,.111870930557512,1.479567470788426,.1517230151416025
205,8,1,.0084037341015834,1.373648104165121,9.404250943071718,1.960710568513734,11.42189429186749,.6902190952239132,1.657597859659639,9.947278509101661,1.373648104165121,9.404250943071718,1.960710568513734,11.42189429186749,5.094289886896867,,1.842423397522977,.6902190952239132
206,8,1,.0093044105589765,1.092979041011252,9.404250943071718,2.004249717766437,11.42189429186749,.8789828011745935,1.468834153708959,9.947278509101661,1.092979041011252,9.404250943071718,2.004249717766437,11.42189429186749,5.097659624831337,.5785455279610922,2.439396888915939,.8789828011745935
207,8,1,.0105034137620546,1.694974821006603,9.404250943071718,1.778508679543186,11.42189429186749,.4748932407702922,1.87292371411326,9.947278509101661,1.694974821006603,9.404250943071718,1.778508679543186,11.42189429186749,2.77687410684401,.8042865661843434,1.336100172984964,.4748932407702922
208,8,1,.0196898971669519,1.792587653085158,9.404250943071718,2.004916771359231,11.42189429186749,.3037218177147537,2.044095137168799,9.947278509101661,1.792587653085158,9.404250943071718,2.004916771359231,11.42189429186749,1.776405750681165,.5778784743682984,1.211842853005462,.3037218177147537
